uid,reg_date,device,gender,country,age
36629516,42963.70833,and,F,USA,31
88867673,43092.66667,and,F,USA,30
36009758,42644.70833,and,F,USA,16
34142052,43021.70833,iOS,M,BRA,26
99959300,43075.66667,and,M,USA,34
56504457,43172.70833,iOS,F,BRA,17
33702562,42901.70833,iOS,M,BRA,20
43385631,42909.70833,and,F,BRA,25
40905963,43051.66667,iOS,F,BRA,28
48003860,43106.66667,iOS,F,DEU,28
14060635,43022.70833,and,F,BRA,24
36933896,43129.66667,iOS,F,DEU,15
95924183,42743.66667,and,F,USA,19
30728100,43161.66667,and,M,TUR,18
27500442,43107.66667,iOS,M,USA,18
38715890,42818.70833,iOS,M,BRA,23
25003238,42783.66667,iOS,F,USA,20
46638783,43155.66667,and,M,USA,18
24073229,43011.70833,iOS,M,USA,25
72817794,42937.70833,and,M,BRA,34
12192203,42413.66667,and,M,USA,15
46074245,43099.66667,and,F,TUR,15
40159125,42959.70833,iOS,M,USA,30
41152742,43093.66667,and,F,DEU,22
13514062,42648.70833,iOS,M,BRA,22
23591815,42760.66667,iOS,M,BRA,17
34928997,42999.70833,iOS,F,USA,50
85453681,42203.70833,iOS,F,FRA,15
18757836,43090.66667,iOS,F,BRA,30
37429043,43144.66667,iOS,F,BRA,26
63086491,43143.66667,and,M,USA,30
66956522,42194.70833,and,F,BRA,21
70154200,43107.66667,iOS,F,BRA,36
72997078,43012.70833,and,F,DEU,17
33116303,42960.70833,and,F,DEU,46
51451437,43138.66667,and,M,DEU,30
84798727,42521.70833,iOS,M,USA,19
14885028,43163.66667,and,F,CAN,24
54473542,43114.66667,iOS,M,USA,19
54940867,43151.66667,and,F,BRA,18
55565560,43097.66667,and,F,USA,48
79668143,42932.70833,and,F,USA,16
45812729,43169.66667,and,F,TUR,49
79665346,42522.70833,and,M,FRA,23
35286776,42778.66667,iOS,F,BRA,15
71583122,43143.66667,and,F,TUR,19
62558800,43033.70833,and,M,USA,34
46030282,43043.70833,iOS,F,BRA,40
93585241,43103.66667,iOS,F,BRA,20
52513872,42680.66667,and,F,USA,64
55169421,42847.70833,iOS,M,TUR,36
39753484,42759.66667,iOS,M,USA,18
72566838,42972.70833,iOS,M,USA,17
63010175,42951.70833,and,M,BRA,29
47937904,42638.70833,and,F,BRA,35
52684032,42984.70833,iOS,F,TUR,21
63739868,42115.70833,and,M,TUR,35
23593198,43138.66667,and,F,USA,16
56441885,42229.70833,and,F,USA,28
12701057,43156.66667,iOS,M,TUR,16
49176758,43022.70833,iOS,F,BRA,17
30295444,42960.70833,and,F,TUR,21
39436152,43034.70833,iOS,M,BRA,18
18991543,42797.66667,and,M,USA,17
81834213,42977.70833,iOS,F,USA,30
27229586,43056.66667,and,F,USA,21
58744633,43067.66667,and,F,BRA,25
28171436,42019.66667,and,F,BRA,15
60787143,43172.70833,and,F,TUR,55
92049651,43023.70833,and,F,BRA,22
70051664,43101.66667,iOS,M,BRA,20
89481074,43165.66667,and,M,USA,23
77823209,42958.70833,and,M,BRA,18
65123099,43156.66667,iOS,F,USA,20
30265412,42909.70833,and,M,BRA,15
66656538,42961.70833,and,M,USA,17
64243357,42715.66667,and,M,DEU,20
34832168,43111.66667,and,M,BRA,23
82982904,43108.66667,and,F,USA,22
75685020,42570.70833,and,F,USA,15
59175323,43063.66667,iOS,F,USA,15
46087856,42931.70833,and,F,FRA,21
96397463,42948.70833,and,M,USA,31
98772739,42904.70833,and,F,BRA,41
44668633,42894.70833,iOS,M,USA,19
45467205,42266.70833,iOS,F,USA,18
35757866,43130.66667,and,M,FRA,16
31925103,42825.70833,and,M,USA,52
29433721,43029.70833,and,M,DEU,23
22094292,43165.66667,iOS,F,BRA,29
81155587,43135.66667,and,M,BRA,17
59365724,43015.70833,iOS,M,FRA,15
77236417,42854.70833,and,F,DEU,15
94526980,43095.66667,and,M,USA,17
99686371,42320.66667,and,F,BRA,27
18489324,43125.66667,iOS,M,CAN,29
53722306,42295.70833,iOS,F,TUR,32
78779515,42677.70833,and,F,USA,23
41107076,42879.70833,iOS,M,USA,54
94102352,43012.70833,and,F,FRA,17
50498394,42911.70833,and,F,BRA,54
88850747,43124.66667,iOS,M,TUR,23
62991703,42642.70833,and,F,BRA,16
96650729,42998.70833,and,F,BRA,18
74585845,42426.66667,and,F,USA,57
41467559,43042.70833,and,M,TUR,15
12434186,43128.66667,iOS,F,CAN,17
78394137,42116.70833,and,M,BRA,26
18761087,43099.66667,and,M,USA,18
92744557,43128.66667,iOS,M,USA,26
27875279,42605.70833,iOS,F,DEU,16
76234609,42956.70833,and,M,BRA,17
23000246,42817.70833,iOS,M,USA,41
63436412,43170.70833,iOS,F,BRA,16
14385443,43171.70833,and,M,USA,21
19064893,42726.66667,and,M,DEU,19
24485107,42903.70833,iOS,M,TUR,33
57563989,42936.70833,and,M,USA,17
77273621,43054.66667,and,M,TUR,15
23314417,42775.66667,iOS,F,USA,15
37532163,43093.66667,and,M,USA,15
31581431,43162.66667,and,M,USA,30
79752933,42619.70833,and,M,USA,15
78100428,43132.66667,and,M,CAN,16
23777803,42821.70833,and,M,TUR,20
22245204,43109.66667,and,M,FRA,16
79098750,43063.66667,and,F,USA,24
70534083,42580.70833,and,M,FRA,23
54778330,42942.70833,iOS,F,USA,23
60302263,42617.70833,iOS,M,FRA,20
47861687,43144.66667,iOS,M,BRA,35
36109974,42191.70833,and,F,BRA,16
97456844,42581.70833,iOS,F,USA,19
59782099,43012.70833,and,F,TUR,33
39668119,42529.70833,and,F,CAN,19
66633416,43120.66667,and,F,FRA,26
31587526,43122.66667,iOS,M,BRA,28
54091663,42635.70833,and,M,TUR,17
53169792,43070.66667,and,F,USA,27
40507446,42961.70833,iOS,M,BRA,20
79902702,43046.66667,and,M,TUR,37
12133099,42978.70833,and,F,USA,16
23796633,43170.70833,iOS,M,TUR,16
34556343,42684.66667,iOS,M,FRA,15
30896447,43131.66667,and,F,TUR,41
15872340,43168.66667,and,M,USA,22
17267543,42657.70833,iOS,M,USA,46
46304724,42367.66667,and,M,USA,48
18331960,42782.66667,and,M,USA,15
27116544,43130.66667,and,F,USA,16
71329192,43169.66667,and,M,TUR,21
32185859,43110.66667,iOS,F,USA,27
44017951,42987.70833,and,F,FRA,25
69188692,43176.70833,iOS,M,USA,17
24864508,42922.70833,iOS,M,USA,15
83575345,42914.70833,iOS,F,CAN,22
37574201,43147.66667,iOS,F,BRA,54
93632923,43131.66667,and,F,BRA,16
11993158,42411.66667,and,M,BRA,45
85230607,43079.66667,and,M,BRA,22
67418362,42919.70833,iOS,F,TUR,22
75099309,43013.70833,and,F,USA,25
42944782,42780.66667,and,F,FRA,37
86597092,43056.66667,iOS,M,TUR,42
74385399,42948.70833,and,M,BRA,45
51716293,43104.66667,and,F,BRA,19
51382898,42433.66667,and,F,USA,16
22114882,42627.70833,and,F,FRA,32
11484951,42658.70833,iOS,M,DEU,23
43604900,42960.70833,and,F,USA,21
94267739,42912.70833,and,M,USA,35
49994509,42758.66667,iOS,M,DEU,26
75063662,43149.66667,and,F,DEU,27
87584916,43064.66667,iOS,M,DEU,15
55037982,42359.66667,iOS,F,BRA,20
76186233,42643.70833,iOS,M,USA,30
78125417,43109.66667,and,F,DEU,20
39090148,42876.70833,iOS,M,TUR,38
86378708,43020.70833,and,M,BRA,19
54098523,43146.66667,and,M,USA,19
56962243,42305.70833,and,M,USA,19
73621343,42453.70833,and,F,DEU,34
79502423,43016.70833,and,F,USA,15
75300108,43025.70833,and,F,BRA,20
55256519,42850.70833,and,F,USA,47
61521072,42511.70833,iOS,M,USA,29
81941390,42761.66667,and,F,DEU,15
69844848,42820.70833,and,M,TUR,17
45711959,43017.70833,iOS,F,USA,17
85171781,43069.66667,and,F,BRA,16
70238662,42906.70833,iOS,F,BRA,22
63813950,42926.70833,iOS,F,BRA,31
72327320,43009.70833,and,M,FRA,22
34727268,43163.66667,and,M,DEU,17
54869366,43074.66667,and,F,USA,18
62247214,42883.70833,and,M,BRA,24
19289546,43173.70833,and,M,USA,20
68482519,43068.66667,and,M,FRA,15
55788632,43144.66667,iOS,M,BRA,26
14142536,43041.70833,and,F,TUR,23
98510377,42988.70833,and,M,CAN,29
94012495,42976.70833,and,F,TUR,25
79971505,43142.66667,and,F,BRA,16
74107786,42737.66667,iOS,F,FRA,27
22951303,42999.70833,and,F,BRA,15
32189288,43060.66667,and,F,USA,31
75084235,42348.66667,iOS,M,CAN,17
41433397,42477.70833,and,M,USA,17
94000229,43175.70833,and,M,FRA,25
17256724,42709.66667,iOS,F,USA,19
18419458,42968.70833,iOS,F,USA,18
52170935,42840.70833,and,M,BRA,17
51718199,42807.70833,and,M,USA,49
65069400,42687.66667,and,F,TUR,24
95585424,42876.70833,and,M,USA,29
28939162,43114.66667,iOS,F,USA,49
29401241,42878.70833,iOS,M,BRA,18
22125486,43048.66667,and,F,USA,22
25099242,43151.66667,and,F,USA,16
55489456,42691.66667,iOS,M,USA,18
92500585,43077.66667,iOS,M,USA,15
95357611,43102.66667,and,F,DEU,22
96814835,42643.70833,and,F,FRA,19
40672075,42360.66667,and,F,USA,56
64450559,42868.70833,and,F,USA,27
26742480,42836.70833,and,M,BRA,17
55784448,43008.70833,iOS,F,BRA,16
52570559,42787.66667,iOS,M,BRA,22
67240767,43161.66667,iOS,M,DEU,20
48739404,42995.70833,iOS,F,BRA,17
97700948,42184.70833,iOS,M,BRA,44
35933824,42677.70833,and,F,BRA,20
82611576,43068.66667,iOS,M,USA,18
70133828,43155.66667,and,F,USA,35
84312284,42916.70833,and,F,FRA,15
74740443,42851.70833,and,F,DEU,15
13458742,42557.70833,and,M,USA,64
98388535,42986.70833,and,M,USA,15
95494895,42514.70833,and,M,BRA,26
39967226,42598.70833,and,F,FRA,20
51934156,43092.66667,and,M,DEU,21
65268096,43052.66667,and,M,USA,44
94824520,42775.66667,and,F,USA,61
70155628,42892.70833,and,M,BRA,40
83993048,42880.70833,and,M,BRA,16
28093859,42820.70833,iOS,F,DEU,32
29920733,43164.66667,and,F,USA,17
83893161,42633.70833,and,M,TUR,22
93897985,43174.70833,and,F,CAN,61
22323774,42733.66667,and,M,USA,25
22488712,42309.66667,iOS,F,DEU,39
38777210,42905.70833,iOS,F,DEU,18
63190961,43145.66667,iOS,F,BRA,24
11602053,43157.66667,iOS,F,BRA,38
15878779,42770.66667,iOS,M,DEU,29
56852884,43173.70833,and,F,BRA,15
89511954,42893.70833,and,F,USA,22
68822971,42622.70833,iOS,M,USA,42
13685631,42107.70833,and,M,USA,22
51061774,42182.70833,and,F,USA,22
82398800,42961.70833,iOS,F,USA,15
96776593,42392.66667,and,M,USA,22
89704541,42908.70833,and,M,USA,28
83916357,42895.70833,and,M,BRA,16
96090587,42590.70833,iOS,F,USA,23
96666248,43174.70833,and,F,USA,16
46952616,43176.70833,and,M,USA,19
94484021,42750.66667,and,M,BRA,17
26962875,42631.70833,iOS,F,BRA,23
31015529,43109.66667,and,M,USA,20
29029299,42754.66667,and,F,BRA,25
67585543,43014.70833,and,M,DEU,19
45387730,42574.70833,and,F,USA,23
83763046,43024.70833,iOS,F,USA,16
14558102,43019.70833,iOS,M,USA,17
94991890,43061.66667,and,F,FRA,20
37190417,42227.70833,iOS,M,USA,30
71640318,42449.70833,and,M,BRA,17
93077268,42344.66667,iOS,F,TUR,17
44534223,42921.70833,iOS,M,FRA,17
62376081,43108.66667,and,M,CAN,42
50421445,43128.66667,and,M,BRA,25
12140081,42880.70833,and,F,USA,26
12751749,42286.70833,and,M,BRA,15
28313353,43155.66667,iOS,M,DEU,16
81495670,42816.70833,iOS,F,BRA,29
97613666,42904.70833,iOS,F,USA,18
65266666,43148.66667,and,M,TUR,28
34825448,42207.70833,and,M,USA,15
23903434,43020.70833,iOS,M,BRA,33
96122831,43146.66667,and,M,BRA,16
84713611,43168.66667,iOS,F,USA,30
98384775,42756.66667,iOS,F,USA,19
12155032,42508.70833,iOS,M,USA,18
82016031,43091.66667,iOS,M,USA,28
29541432,42779.66667,and,F,TUR,16
83731017,43053.66667,and,F,BRA,21
66965248,42228.70833,and,M,CAN,24
57202110,43167.66667,iOS,M,USA,29
79610334,42938.70833,and,M,USA,23
40907367,42812.70833,and,F,BRA,24
36422914,43172.70833,and,M,BRA,31
52207135,42800.66667,and,F,USA,21
71853237,42679.70833,and,F,TUR,40
21777440,42876.70833,iOS,M,FRA,26
61533397,43061.66667,and,F,USA,28
76789902,42845.70833,iOS,F,USA,26
58673920,43096.66667,and,M,USA,17
95272477,43156.66667,iOS,M,USA,28
74237942,43172.70833,iOS,M,BRA,15
41158659,43175.70833,and,F,BRA,25
54773932,42833.70833,and,F,BRA,15
89039290,42870.70833,iOS,F,DEU,41
21831349,42975.70833,iOS,F,TUR,16
20919407,43041.70833,iOS,M,TUR,20
49872017,42695.66667,and,M,FRA,28
48224142,43158.66667,and,M,BRA,29
73214443,42879.70833,and,M,BRA,16
45683086,42858.70833,and,M,FRA,19
19161594,43173.70833,iOS,M,USA,22
68812754,42196.70833,and,F,BRA,31
36789891,42576.70833,and,F,USA,15
80095304,42659.70833,iOS,M,BRA,16
90551122,43036.70833,and,F,BRA,21
78057317,42995.70833,iOS,M,BRA,16
69913840,42963.70833,and,M,CAN,49
24307023,42792.66667,and,M,BRA,38
98672380,43156.66667,iOS,M,USA,36
45145782,43098.66667,and,F,DEU,27
70138635,42639.70833,and,F,BRA,22
53067830,42323.66667,and,M,DEU,16
76528529,42368.66667,iOS,F,USA,26
71943134,43052.66667,iOS,F,USA,20
21355689,42954.70833,iOS,M,TUR,22
78241835,42403.66667,and,M,DEU,23
47227685,43108.66667,and,F,CAN,18
35165394,42888.70833,iOS,F,USA,19
12463087,43013.70833,and,M,FRA,25
78088863,42282.70833,and,F,USA,24
16346332,42987.70833,iOS,M,BRA,24
56790287,43051.66667,and,F,BRA,15
43796303,43027.70833,and,M,USA,19
29134627,43162.66667,iOS,F,BRA,22
48559124,42648.70833,iOS,F,USA,25
57886319,42377.66667,iOS,F,USA,33
43417239,43046.66667,and,F,TUR,19
61302071,42843.70833,and,F,BRA,19
74750363,42903.70833,iOS,F,DEU,15
47086071,42441.66667,and,F,USA,25
72720923,42921.70833,and,M,TUR,24
55009928,42821.70833,and,F,BRA,15
53131459,43068.66667,iOS,F,USA,20
58185189,43132.66667,iOS,F,USA,36
26011668,42984.70833,and,M,FRA,15
53057305,43058.66667,and,M,FRA,23
89885372,42168.70833,and,M,TUR,19
34420256,42663.70833,and,F,USA,33
62875115,42081.70833,and,F,CAN,17
20986032,42721.66667,and,M,FRA,50
98580504,42971.70833,and,F,BRA,18
15691856,42537.70833,and,M,BRA,15
41767185,42681.66667,and,F,USA,27
73186537,42631.70833,iOS,M,USA,22
73332486,42814.70833,iOS,M,USA,27
16142032,43047.66667,iOS,M,USA,21
76559470,43067.66667,iOS,M,USA,16
76533136,42965.70833,iOS,M,BRA,32
93962860,42375.66667,and,F,USA,20
92554534,43088.66667,and,M,USA,16
16156173,42904.70833,and,F,TUR,18
21761879,42749.66667,iOS,F,BRA,41
48660845,42433.66667,iOS,M,CAN,17
28774902,42992.70833,iOS,F,TUR,20
57181299,42964.70833,and,F,BRA,35
42720595,42801.66667,and,M,TUR,30
56677879,42479.70833,iOS,M,TUR,19
48330734,42785.66667,and,M,BRA,17
75540127,42517.70833,and,F,BRA,24
81045973,43155.66667,iOS,F,BRA,18
60424500,43076.66667,iOS,M,BRA,34
15601690,42823.70833,iOS,M,BRA,67
80310861,42228.70833,iOS,F,CAN,17
64200398,42827.70833,and,F,TUR,15
24225638,42255.70833,and,M,CAN,21
53489105,43167.66667,and,F,TUR,37
90824654,43166.66667,and,F,USA,22
30508963,43073.66667,and,F,USA,33
27622267,42941.70833,iOS,F,TUR,15
87159940,42980.70833,and,M,FRA,46
71055265,43155.66667,and,M,USA,24
68396784,42719.66667,and,M,BRA,19
24939120,43168.66667,iOS,F,USA,17
63332905,43035.70833,and,M,USA,17
23732643,43117.66667,and,F,BRA,74
57288872,42962.70833,iOS,M,BRA,17
56232877,42619.70833,and,F,BRA,42
54877582,42831.70833,and,M,BRA,22
24274573,42955.70833,iOS,M,BRA,17
35015465,42486.70833,and,M,BRA,48
69431048,43175.70833,iOS,F,BRA,15
45301712,42850.70833,and,M,USA,30
45227556,43008.70833,and,F,BRA,34
14135730,43076.66667,iOS,F,FRA,15
42828182,43157.66667,and,M,USA,25
80641728,42939.70833,and,F,BRA,15
86836658,43163.66667,and,M,USA,22
56141737,42458.70833,iOS,F,BRA,22
97102403,42992.70833,and,F,FRA,15
73053716,42219.70833,and,F,USA,16
34967080,42800.66667,and,F,BRA,20
31792125,42543.70833,and,M,CAN,18
90808827,42779.66667,and,F,DEU,22
17600461,42835.70833,and,M,BRA,31
52328534,42643.70833,and,M,USA,25
14076167,42635.70833,and,F,BRA,20
75198750,42808.70833,and,F,BRA,20
42437668,42715.66667,iOS,F,USA,33
37931989,42691.66667,iOS,M,BRA,18
29943048,43173.70833,and,M,USA,16
71576432,43017.70833,and,M,BRA,16
92204236,42563.70833,iOS,F,BRA,45
77643687,43124.66667,and,M,USA,33
41767792,43069.66667,and,F,BRA,21
51786611,42935.70833,iOS,F,USA,65
74684736,42877.70833,iOS,F,USA,16
22450504,43167.66667,and,M,BRA,16
18018385,43176.70833,iOS,F,DEU,37
55798550,42746.66667,iOS,F,DEU,16
99467977,42544.70833,and,F,USA,51
59068204,42946.70833,iOS,M,BRA,18
96406896,43111.66667,iOS,M,USA,26
73240493,43097.66667,iOS,F,USA,25
31881232,43108.66667,and,F,DEU,19
20451428,43132.66667,iOS,M,BRA,17
67640846,43154.66667,and,M,USA,22
98933884,43173.70833,and,F,BRA,28
22247007,43110.66667,and,F,BRA,16
89804180,42764.66667,and,F,USA,15
23843794,42990.70833,and,F,BRA,20
30221618,42422.66667,iOS,F,USA,17
99674800,43139.66667,and,M,TUR,22
41117217,42710.66667,iOS,F,TUR,21
87345598,42970.70833,iOS,M,USA,23
31906380,42598.70833,and,F,FRA,16
12679907,42714.66667,and,M,BRA,28
27125757,42910.70833,iOS,F,USA,29
93967690,42236.70833,iOS,M,BRA,30
77872895,42539.70833,iOS,F,USA,34
58813393,42910.70833,and,M,USA,25
45582530,43146.66667,and,F,DEU,21
63028886,42822.70833,and,F,DEU,32
51555239,43022.70833,iOS,F,FRA,42
54858397,42688.66667,and,F,DEU,27
82798274,42604.70833,and,F,USA,35
57226941,43124.66667,and,M,BRA,19
69791432,42616.70833,iOS,M,USA,30
88580093,43088.66667,and,F,BRA,20
92796712,42813.70833,iOS,F,FRA,28
57605639,42838.70833,and,M,USA,49
71737627,42802.66667,iOS,F,USA,18
47482927,42151.70833,iOS,F,TUR,20
24834954,43089.66667,and,M,USA,15
76881604,42467.70833,and,F,USA,17
59332936,43158.66667,and,F,USA,16
99749401,42840.70833,and,F,BRA,17
76735030,42465.70833,iOS,F,USA,15
45224251,43144.66667,iOS,M,USA,34
14227861,42676.70833,iOS,M,BRA,18
15218630,42824.70833,and,M,BRA,17
96063464,43169.66667,and,F,TUR,16
79430804,42884.70833,and,M,FRA,23
74249465,42805.66667,and,F,CAN,29
48885751,42969.70833,iOS,M,BRA,29
69399191,42951.70833,and,F,USA,18
37130939,43033.70833,and,F,TUR,21
46828176,42043.66667,and,M,USA,23
57725101,42924.70833,and,F,BRA,37
18573146,42355.66667,and,M,FRA,19
36700224,43094.66667,and,F,BRA,19
85998308,43055.66667,iOS,M,BRA,26
46751076,43135.66667,and,F,BRA,27
92445956,43161.66667,iOS,F,BRA,21
26177348,42476.70833,and,M,BRA,16
62235522,42627.70833,iOS,M,USA,17
64160387,42478.70833,iOS,F,BRA,15
86087404,42540.70833,and,F,TUR,21
42245462,43128.66667,and,F,BRA,24
70435637,42410.66667,and,M,USA,15
35681040,42770.66667,and,M,USA,28
84560277,43084.66667,and,F,BRA,30
90626610,43099.66667,and,M,USA,15
68528898,43157.66667,and,F,DEU,19
66620084,42518.70833,iOS,M,USA,20
57397499,43141.66667,and,M,BRA,23
14518139,43094.66667,and,F,FRA,32
88969891,42816.70833,iOS,F,BRA,25
64856548,43123.66667,iOS,F,DEU,15
92400227,42924.70833,iOS,M,USA,18
83873618,43105.66667,iOS,M,USA,23
32619542,42428.66667,iOS,M,USA,23
45797545,42904.70833,and,M,DEU,18
78802528,42741.66667,and,M,USA,28
64739288,43155.66667,iOS,M,USA,15
71987176,43159.66667,and,F,TUR,50
50658738,42772.66667,iOS,F,BRA,19
19523927,42958.70833,iOS,M,BRA,24
95303484,43093.66667,iOS,M,DEU,39
59601917,43076.66667,and,F,BRA,17
89188522,43024.70833,iOS,F,CAN,27
93618641,43027.70833,and,F,USA,18
25250829,43044.66667,and,M,TUR,25
38615502,43143.66667,iOS,F,USA,15
91338328,43129.66667,iOS,F,BRA,21
65150328,43081.66667,and,M,BRA,29
20329725,42482.70833,and,F,USA,21
54280891,43176.70833,iOS,F,USA,37
16593747,42583.70833,and,F,USA,31
24276074,43147.66667,and,F,BRA,41
48382511,42600.70833,and,M,USA,25
12250169,42995.70833,and,M,USA,51
97126844,43097.66667,and,F,TUR,38
73022834,43023.70833,and,F,DEU,28
51528963,43176.70833,and,M,USA,20
50001569,43137.66667,and,M,USA,28
23115067,43161.66667,iOS,F,BRA,28
97932073,43072.66667,iOS,F,USA,20
74039515,43105.66667,and,F,USA,47
19129864,42574.70833,and,M,DEU,32
15266748,43047.66667,and,F,CAN,15
51716465,42703.66667,and,F,USA,35
45450913,42663.70833,and,M,USA,29
34759841,43074.66667,and,M,USA,22
96733008,43061.66667,iOS,F,USA,16
59250580,42300.70833,and,F,BRA,32
16735637,42490.70833,and,M,BRA,19
80271146,42977.70833,iOS,F,BRA,37
38781283,43169.66667,iOS,F,BRA,19
94126876,43135.66667,and,M,USA,17
40125044,43152.66667,and,F,DEU,17
42364793,42543.70833,and,M,BRA,22
84264260,43132.66667,and,F,DEU,16
89050828,42905.70833,iOS,F,FRA,15
35150871,42814.70833,iOS,M,BRA,15
12217959,42542.70833,and,M,TUR,21
46426881,43164.66667,and,M,DEU,18
18832183,42986.70833,and,F,CAN,30
59108116,43173.70833,and,F,BRA,36
89937287,42096.70833,iOS,M,FRA,20
42096511,42790.66667,and,M,DEU,27
49965905,42856.70833,iOS,F,USA,15
39557580,43151.66667,and,F,USA,17
21149106,42808.70833,iOS,M,BRA,36
97345065,42792.66667,and,F,USA,15
82392167,43165.66667,and,F,USA,34
43488518,42898.70833,iOS,F,DEU,17
96518922,42171.70833,and,M,BRA,20
92819768,43033.70833,and,M,BRA,18
76166588,42986.70833,iOS,F,USA,25
60214890,43004.70833,iOS,F,USA,71
36213408,42594.70833,and,M,BRA,28
98093978,42467.70833,and,F,USA,34
85134960,43157.66667,iOS,F,BRA,37
56129510,42923.70833,iOS,F,FRA,32
41145457,43156.66667,and,M,TUR,23
41136907,43157.66667,and,F,BRA,23
39004320,42976.70833,and,M,USA,19
42363491,42876.70833,and,F,BRA,21
39254914,43139.66667,and,M,CAN,30
77208896,42384.66667,and,F,DEU,15
45492628,42369.66667,and,F,BRA,32
59667936,42717.66667,and,F,BRA,21
43039851,43169.66667,and,M,FRA,42
85235950,43037.70833,and,F,DEU,43
89395401,42487.70833,and,M,TUR,28
69076568,42809.70833,and,M,FRA,22
74882308,43064.66667,and,F,BRA,15
55178552,42637.70833,and,M,USA,15
61256830,42238.70833,iOS,M,USA,42
25479776,43175.70833,iOS,F,DEU,19
55364071,43133.66667,iOS,F,CAN,23
19068708,42842.70833,and,F,USA,25
96259218,43133.66667,iOS,F,DEU,17
91445666,42828.70833,iOS,F,DEU,25
52872975,43124.66667,and,M,USA,22
34759126,43141.66667,and,M,FRA,20
98347177,43026.70833,and,M,BRA,22
43410154,42797.66667,and,F,BRA,15
65895248,43162.66667,and,F,USA,15
76094283,42481.70833,iOS,M,BRA,15
93370417,43054.66667,and,M,BRA,19
58991105,43127.66667,iOS,F,USA,16
20502323,42424.66667,iOS,F,FRA,17
70701813,42842.70833,iOS,F,USA,18
63803816,42822.70833,iOS,M,BRA,24
82291739,43110.66667,iOS,F,USA,49
13130320,43031.70833,and,M,TUR,20
71379039,43100.66667,iOS,F,BRA,25
56251580,43092.66667,iOS,F,USA,17
88123738,42817.70833,and,F,USA,34
70910391,43150.66667,and,M,TUR,17
32464095,43146.66667,and,M,USA,24
54243160,42985.70833,and,F,USA,39
70302819,42513.70833,iOS,M,BRA,29
85297343,42860.70833,iOS,F,USA,24
29227960,42955.70833,iOS,M,USA,31
28132717,42936.70833,and,M,BRA,38
22060897,42896.70833,iOS,M,FRA,19
47548233,42868.70833,iOS,M,BRA,25
82611886,43155.66667,iOS,M,BRA,19
84081585,42255.70833,iOS,F,USA,50
20431483,42549.70833,iOS,F,FRA,17
23981735,42655.70833,and,F,USA,40
62021683,43068.66667,iOS,F,USA,20
55447365,42459.70833,and,M,DEU,16
16101208,43132.66667,and,F,DEU,31
65052108,42791.66667,and,F,USA,16
42064054,42764.66667,and,M,USA,19
16814955,43024.70833,and,M,BRA,28
49927410,43071.66667,and,F,BRA,36
76823507,42670.70833,and,M,USA,27
51337092,43156.66667,and,F,FRA,28
91692607,43174.70833,and,F,USA,15
88704362,42954.70833,and,M,USA,25
15811813,42754.66667,and,F,TUR,45
60077759,43042.70833,iOS,M,USA,16
34183510,42975.70833,iOS,M,USA,17
78419343,43106.66667,and,M,BRA,22
65980784,43143.66667,and,M,BRA,20
49663701,42259.70833,and,F,BRA,21
68321756,42806.70833,and,M,BRA,22
19120290,43077.66667,and,F,USA,15
40641629,42785.66667,iOS,F,USA,18
24154179,42995.70833,iOS,F,TUR,20
66051343,43134.66667,iOS,M,BRA,26
77969442,42291.70833,iOS,F,USA,28
75752335,43160.66667,iOS,F,TUR,17
64633814,43032.70833,and,F,DEU,17
30962424,42832.70833,and,F,USA,16
